customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,is_new_customer,is_long_term,total_revenue,charge_category,charge_ratio,num_services,is_monthly_contract,paperless_billing_binary,family_size
9221-OTIVJ,Female,1,No,No,14,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",104.85,1398.6,1,"1-2 years",0,0,1467.9,High,0.952141,5,1,1,0
0993-OSGPT,Female,1,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,"One year",Yes,"Bank transfer (automatic)",60.65,3975.9,0,"4+ years",0,1,4124.2,Medium,0.963808,4,0,1,1
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.9,1363.45,0,"4+ years",0,1,1373.1,Low,0.992249,1,0,0,1
4583-PARNH,Male,1,Yes,No,16,Yes,No,"Fiber optic",No,No,Yes,Yes,No,Yes,Month-to-month,Yes,"Electronic check",70.4,1540.05,0,"1-2 years",0,0,1126.4,High,1.36602,4,1,1,1
3951-NJCVI,Female,1,Yes,No,42,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",95.05,3944.5,0,"2-4 years",0,0,3992.1,High,0.987829,3,1,1,1
1423-BMPBQ,Female,0,Yes,Yes,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",19,19,0,"0-1 year",1,0,19,Low,0.95,1,1,1,2
8606-CIQUL,Male,1,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",115.75,8399.15,0,"4+ years",0,1,8334,High,1.0077,7,0,1,2
4154-AQUGT,Male,1,Yes,No,13,Yes,No,"Fiber optic",No,Yes,No,Yes,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",89.05,1169.35,1,"1-2 years",0,0,1157.65,High,1.00923,4,1,1,1
9668-PUGNU,Male,0,Yes,No,71,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Electronic check",24.5,1816.2,0,"4+ years",0,1,1739.5,Low,1.04349,1,0,1,1
2519-FAKOD,Male,0,No,Yes,38,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",99.25,3777.15,1,"2-4 years",0,0,3771.5,High,1.00123,4,1,1,1
4325-NFSKC,Male,1,No,No,19,Yes,Yes,"Fiber optic",Yes,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",90.6,1660,1,"1-2 years",0,0,1721.4,High,0.963771,3,1,1,0
9026-RNUJS,Male,1,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,"Electronic check",50.35,237.25,1,"0-1 year",1,0,251.75,Medium,0.938675,2,1,0,0
6993-OHLXR,Female,0,No,No,2,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",68.95,119.75,1,"0-1 year",1,0,137.9,Medium,0.862131,1,1,0,0
1597-FZREH,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,"Electronic check",76.4,160.8,1,"0-1 year",1,0,152.8,High,1.04551,5,1,0,0
1563-IWQEX,Female,0,No,No,12,Yes,No,"Fiber optic","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.7,220.35,0,"0-1 year",0,0,236.4,Low,0.92818,1,1,0,0
6752-APNJL,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,"Mailed check",54.5,2301.15,0,"2-4 years",0,0,2289,Medium,1.00487,3,1,0,2
2984-TBYKU,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,No,Yes,"Two year",Yes,"Electronic check",104.9,7732.65,0,"4+ years",0,1,7552.8,High,1.02368,6,0,1,2
7017-VFULY,Female,0,Yes,No,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",20.1,43.15,0,"0-1 year",1,0,40.2,Low,1.04733,1,1,0,1
5515-RUGKN,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,"Credit card (automatic)",54.75,438.05,0,"0-1 year",1,0,438,Medium,0.997836,2,1,1,0
8160-HOWOX,Female,0,No,No,29,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",66.85,458.1,0,"2-4 years",0,0,1938.65,Medium,0.236177,3,1,1,0
3787-TRIAL,Male,0,Yes,Yes,21,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",26.05,565.75,0,"1-2 years",0,0,547.05,Low,1.0323,0,1,1,2
8246-SHFGA,Male,0,No,No,17,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card (automatic)",21.1,385.55,0,"1-2 years",0,0,358.7,Low,1.07187,1,1,0,0
9347-AERRL,Male,0,Yes,No,23,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",19.3,486.2,0,"1-2 years",0,0,443.9,Low,1.09283,1,0,0,1
4054-CUMIA,Female,0,Yes,Yes,18,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.25,401.95,0,"1-2 years",0,0,364.5,Low,1.09973,1,1,1,2
3530-CRZSB,Female,0,No,No,7,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.65,155.9,0,"0-1 year",1,0,144.55,Low,1.07111,1,1,0,0
5993-BQHEA,Male,0,No,No,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",20.05,267,0,"0-1 year",0,0,240.6,Low,1.10513,1,0,0,0
4433-JCGCG,Male,1,Yes,No,46,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",101,4680.05,1,"2-4 years",0,0,4646,High,1.00711,4,1,1,1
7486-KSRVI,Male,0,No,No,43,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,"One year",Yes,"Electronic check",100,4211.55,1,"2-4 years",0,0,4300,High,0.979203,3,0,1,0
3090-LETTY,Male,0,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",60.95,134.6,0,"0-1 year",1,0,121.9,Medium,1.0952,3,1,0,1
7408-OFWXJ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",89.8,6510.45,0,"4+ years",0,1,6465.6,High,1.00678,7,0,0,2
7495-OOKFY,Female,1,Yes,No,8,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",80.65,633.3,1,"0-1 year",1,0,645.2,High,0.980037,2,1,1,1
9488-FVZCC,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,"Two year",Yes,"Bank transfer (automatic)",79.5,5661.7,0,"4+ years",0,1,5724,High,0.988943,6,0,1,2
2300-RQGOI,Male,0,No,No,38,Yes,No,No,"No internet service","No internet service","No internet service",No,"No internet service","No internet service","Two year",No,"Mailed check",20.05,741.5,0,"2-4 years",0,0,761.9,Low,0.971949,1,0,0,0
4500-HKANN,Male,0,Yes,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,"Two year",No,"Mailed check",59.7,1414.2,0,"1-2 years",0,0,1373.1,Medium,1.02918,3,0,0,2
1456-TWCGB,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,"Mailed check",49.25,208.45,0,"0-1 year",1,0,197,Medium,1.05278,2,1,0,0
0820-FNRNX,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,"Mailed check",66.7,1077.05,0,"1-2 years",0,0,1133.9,Medium,0.949026,4,1,1,2
3785-KTYSH,Male,0,No,No,53,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",24.6,1279,0,"4+ years",0,1,1303.8,Low,0.980227,1,0,0,0
7633-MVPUY,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,"Two year",Yes,"Electronic check",59.75,3450.15,0,"4+ years",0,1,3405.75,Medium,1.01274,4,0,1,1
5850-BDWCY,Female,0,No,No,6,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.2,1398.6,0,"0-1 year",1,0,121.2,Low,11.4452,1,1,0,0
4512-ZUIYL,Female,0,No,No,2,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",70,153.05,1,"0-1 year",1,0,140,Medium,1.08546,1,1,0,0
1307-TVUFB,Male,1,No,No,42,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",79.35,3344.1,0,"2-4 years",0,0,3332.7,High,1.00312,2,1,1,0
8257-RZAHR,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",64.7,941,1,"1-2 years",0,0,905.8,Medium,1.03772,3,1,1,1
3164-YAXFY,Male,0,No,No,57,No,"No phone service",DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",53.75,3196,0,"4+ years",0,1,3063.75,Medium,1.04283,4,1,1,0
7138-GIRSH,Male,0,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,"Two year",No,"Bank transfer (automatic)",69.5,3418.2,0,"4+ years",0,1,3475,Medium,0.983372,4,0,0,0
2450-ZKEED,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,No,No,"One year",No,"Bank transfer (automatic)",53.8,651.55,0,"0-1 year",1,0,591.8,Medium,1.09911,3,0,0,0
4302-ZYFEL,Male,0,Yes,Yes,29,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Credit card (automatic)",70.4,1403.1,0,"2-4 years",0,0,2041.6,High,0.686919,1,0,1,2
5136-GFPMB,Male,0,No,No,54,Yes,Yes,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,No,"Credit card (automatic)",89.4,4869.5,0,"4+ years",0,1,4827.6,High,1.00847,3,1,0,0
7020-OZKXZ,Female,1,No,No,9,Yes,No,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,No,"Electronic check",75.5,637.4,0,"0-1 year",1,0,679.5,High,0.936664,2,1,0,0
0052-YNYOT,Female,0,No,No,67,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Electronic check",20.55,1343.4,0,"4+ years",0,1,1376.85,Low,0.974997,1,0,0,0
9972-VAFJJ,Female,1,Yes,No,53,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,No,"One year",Yes,"Electronic check",94,4871.45,0,"4+ years",0,1,4982,High,0.977614,5,0,1,1
3801-HMYNL,Male,0,Yes,Yes,29,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Mailed check",89.15,89.15,1,"2-4 years",0,0,2585.35,High,0.0344694,3,1,0,2
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",104.4,242.8,1,"0-1 year",1,0,208.8,High,1.15729,5,1,1,1
4827-USJHP,Male,0,No,No,29,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",51.8,1023.85,0,"2-4 years",0,0,1502.2,Medium,0.681114,2,1,1,0
3452-GWUIN,Female,1,Yes,No,19,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.95,1760.25,0,"1-2 years",0,0,1804.05,High,0.975181,3,1,1,1
9746-MDMBK,Male,0,Yes,Yes,47,Yes,No,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",113.45,5317.8,0,"2-4 years",0,0,5332.15,High,0.997122,7,0,1,2
7517-LDMPS,Female,0,No,No,12,Yes,No,"Fiber optic",No,Yes,No,No,No,Yes,Month-to-month,Yes,"Electronic check",84.6,1017.35,0,"0-1 year",0,0,1015.2,High,1.00113,3,1,1,0
4785-FCIFB,Female,0,Yes,No,61,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",24.4,1417.9,0,"4+ years",0,1,1488.4,Low,0.951994,1,0,0,1
3389-YGYAI,Female,1,No,No,8,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",105.5,829.55,1,"0-1 year",1,0,844,High,0.981716,5,1,1,0
3308-DGHKL,Male,0,No,No,69,Yes,No,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer (automatic)",70.4,1447.9,0,"4+ years",0,1,4857.6,High,0.298008,1,0,1,0
7614-QVWQL,Male,0,Yes,Yes,49,No,"No phone service",DSL,No,Yes,No,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",51.8,2541.25,1,"4+ years",0,1,2538.2,Medium,1.00081,3,0,1,2
0691-NIKRI,Female,0,No,No,40,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",105.95,4335.2,0,"2-4 years",0,0,4238,High,1.02269,5,0,1,0
8519-IMDHU,Male,1,Yes,No,15,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Bank transfer (automatic)",85.6,1345.55,1,"1-2 years",0,0,1284,High,1.04712,2,1,1,1
1429-UYJSV,Female,0,No,No,12,Yes,No,No,"No internet service","No internet service","No internet service",No,"No internet service","No internet service","One year",No,"Mailed check",19.7,260.9,0,"0-1 year",0,0,236.4,Low,1.09899,1,0,0,0
4547-FZJWE,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,No,No,No,Yes,"One year",No,"Credit card (automatic)",59.45,3157,0,"4+ years",0,1,3269.75,Medium,0.965222,3,0,0,2
2988-GBIVW,Female,1,Yes,No,70,Yes,Yes,"Fiber optic",Yes,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",90.85,6470.1,0,"4+ years",0,1,6359.5,High,1.01723,3,1,1,1
2589-AYCRP,Female,0,No,No,50,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",19.75,989.05,0,"4+ years",0,1,987.5,Low,1.00056,1,0,0,0
7964-VEXDG,Male,0,No,Yes,21,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,No,"Electronic check",80.35,1747.2,0,"1-2 years",0,0,1687.35,High,1.03486,2,1,0,1
9972-NKTFD,Female,0,No,No,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,"Bank transfer (automatic)",54.65,1517.5,0,"2-4 years",0,0,1530.2,Medium,0.991053,3,1,0,0
5339-TJFEK,Male,0,Yes,Yes,62,Yes,Yes,"Fiber optic",Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",105.5,6487.2,0,"4+ years",0,1,6541,High,0.991623,5,1,1,2
1427-VERSM,Female,0,Yes,No,56,Yes,No,"Fiber optic",No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",98.7,5669.5,0,"4+ years",0,1,5527.2,High,1.02556,5,1,1,1
7641-TQFHN,Male,0,No,Yes,39,Yes,Yes,"Fiber optic",No,No,No,Yes,Yes,Yes,"Two year",No,"Mailed check",100.55,3895.35,0,"2-4 years",0,0,3921.45,High,0.993091,4,0,0,1
7647-GYYKX,Female,0,Yes,Yes,54,Yes,No,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer (automatic)",20.35,1092.35,0,"4+ years",0,1,1098.9,Low,0.993136,1,0,1,2
0244-LGNFY,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",92.65,6733,0,"4+ years",0,1,6670.8,High,1.00917,7,0,0,2
8990-ZXLSU,Female,0,No,No,9,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",69.05,651.5,0,"0-1 year",1,0,621.45,Medium,1.04667,1,1,0,0
7398-SKNQZ,Female,0,Yes,No,3,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",94.9,273.2,0,"0-1 year",1,0,284.7,High,0.956248,3,1,0,1
0734-OXWBT,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,"Mailed check",70.7,225.65,0,"0-1 year",1,0,212.1,High,1.05889,4,1,0,1
1092-WPIVQ,Female,0,Yes,Yes,18,Yes,Yes,"Fiber optic","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",25.1,428.45,0,"1-2 years",0,0,451.8,Low,0.946223,1,0,0,2
7964-ZRKKG,Male,0,Yes,No,67,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,"One year",Yes,"Bank transfer (automatic)",88.4,5798.3,0,"4+ years",0,1,5922.8,High,0.978814,3,0,1,1
3363-EWLGO,Female,0,No,No,5,Yes,No,No,"No internet service","No internet service","No internet service",No,"No internet service","No internet service",Month-to-month,No,"Mailed check",19.95,109.6,0,"0-1 year",1,0,99.75,Low,1.08784,1,1,0,0
2380-DAMQP,Female,0,Yes,No,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Electronic check",115.15,8349.7,0,"4+ years",0,1,8290.8,High,1.00698,7,0,0,1
9490-DFPMD,Female,1,No,No,42,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",70.4,3541.35,1,"2-4 years",0,0,2956.8,High,1.19729,2,1,1,0
7109-CQYUZ,Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Mailed check",70.4,4652.4,0,"4+ years",0,1,3660.8,High,1.27052,7,0,1,0
0263-FJTQO,Male,0,Yes,No,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,"Two year",Yes,"Credit card (automatic)",70.5,3486.65,0,"4+ years",0,1,3525,High,0.98884,4,0,1,1
9695-IDRZR,Female,0,No,Yes,34,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",116.15,3946.9,0,"2-4 years",0,0,3949.1,High,0.99919,7,1,1,1
9174-IHETN,Female,0,No,Yes,50,Yes,No,"Fiber optic",No,No,No,No,No,No,"Two year",No,"Credit card (automatic)",70.35,3533.6,0,"4+ years",0,1,3517.5,High,1.00429,1,0,0,1
0495-RVCBF,Female,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",79.7,79.7,1,"0-1 year",1,0,79.7,High,0.987608,2,1,1,0
4816-OKWNX,Male,0,Yes,Yes,50,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",103.4,1398.6,0,"4+ years",0,1,5170,High,0.27047,6,0,1,2
7321-PKUYW,Female,0,No,No,11,Yes,Yes,"Fiber optic",No,No,No,Yes,Yes,No,Month-to-month,No,"Electronic check",90.15,987.95,1,"0-1 year",1,0,991.65,High,0.995265,3,1,0,0
5003-XZWWO,Male,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",84.2,5956.85,0,"4+ years",0,1,5978.2,High,0.996262,6,0,0,1
9575-IWCAZ,Male,0,Yes,No,6,Yes,Yes,"Fiber optic","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",25.1,171,0,"0-1 year",1,0,150.6,Low,1.12797,1,0,0,1
0634-SZPQA,Female,0,No,No,23,Yes,Yes,"Fiber optic",Yes,No,No,No,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",90.05,2169.8,1,"1-2 years",0,0,2071.15,High,1.04712,3,1,1,0
8766-PAFNE,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",79.1,1398.6,0,"4+ years",0,1,5616.1,High,0.24899,6,0,1,1
6437-UKHMV,Female,0,No,No,7,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",79.7,586.05,1,"0-1 year",1,0,557.9,High,1.04858,2,1,1,0
5816-QVHRX,Female,0,No,No,37,Yes,Yes,"Fiber optic",No,No,No,Yes,Yes,Yes,Month-to-month,No,"Credit card (automatic)",100.3,3541.4,0,"2-4 years",0,0,3711.1,High,0.954015,4,1,0,0
6265-SXWBU,Male,0,Yes,Yes,29,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,No,"One year",No,"Credit card (automatic)",95.75,6511.25,0,"2-4 years",0,0,2776.75,High,2.34407,4,0,0,2
9314-QDMDW,Male,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,"One year",Yes,"Electronic check",61.25,729.95,0,"0-1 year",1,0,673.75,Medium,1.08181,3,0,1,0
5020-ZSTTY,Female,1,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,"One year",No,"Bank transfer (automatic)",82.45,4350.1,1,"4+ years",0,1,4452.3,High,0.976826,6,0,0,0
1302-UHBDD,Male,1,No,No,20,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",89.95,1648.45,0,"1-2 years",0,0,1799,High,0.915806,3,1,0,0
1555-DJEQW,Female,0,Yes,Yes,29,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",114.2,7723.9,1,"2-4 years",0,0,3311.8,High,2.33153,6,0,1,2
1839-UMACK,Male,0,No,No,42,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Electronic check",25.05,949.85,0,"2-4 years",0,0,1052.1,Low,0.901956,1,0,0,0
4378-MYPGO,Male,0,Yes,No,29,Yes,No,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",105.25,7173.15,0,"2-4 years",0,0,3052.25,High,2.34935,6,0,1,1
1150-FTQGN,Female,0,Yes,Yes,60,Yes,Yes,"Fiber optic",Yes,Yes,No,No,Yes,No,"One year",No,"Bank transfer (automatic)",94.15,5811.8,0,"4+ years",0,1,5649,High,1.02864,4,0,0,2
6916-HIJSE,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",84.85,5459.2,0,"4+ years",0,1,5515.25,High,0.989658,7,0,1,0
1626-ERCMM,Male,1,Yes,No,20,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.55,1899.65,1,"1-2 years",0,0,1891,High,1.00404,3,1,1,1
1265-BCFEO,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",80.45,5662.25,0,"4+ years",0,1,5711.95,High,0.991125,5,0,1,1
7576-ASEJU,Female,0,Yes,Yes,29,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",74.7,3187.65,0,"2-4 years",0,0,2166.3,High,1.47079,5,0,1,2
7623-TRNQN,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,"Mailed check",49.9,49.9,1,"0-1 year",1,0,49.9,Medium,0.980354,2,1,1,1
4455-BFSPD,Female,0,Yes,No,61,Yes,Yes,"Fiber optic",No,No,No,Yes,Yes,Yes,"One year",No,"Electronic check",101.15,6383.9,0,"4+ years",0,1,6170.15,High,1.03447,4,0,0,1
3656-TKRVZ,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,"Electronic check",55.35,165.2,1,"2-4 years",0,0,1605.15,Medium,0.102855,3,1,0,0
6729-GDNGC,Female,1,No,No,20,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,No,"Bank transfer (automatic)",80.7,1614.2,0,"1-2 years",0,0,1614,High,0.999505,2,1,0,0
0458-HEUZG,Female,0,No,No,13,No,"No phone service",DSL,No,No,Yes,Yes,No,No,"Two year",No,"Mailed check",35.4,450.4,0,"1-2 years",0,0,460.2,Medium,0.976583,2,0,0,0
4188-FRABG,Male,0,Yes,No,57,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,"Electronic check",103.05,5925.75,0,"4+ years",0,1,5873.85,High,1.00866,5,1,1,1
5995-WWKKG,Female,0,No,No,37,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Electronic check",19.8,695.05,0,"2-4 years",0,0,732.6,Low,0.947451,1,0,1,0
1658-BYGOY,Male,1,No,No,18,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",95.45,1752.55,1,"1-2 years",0,0,1718.1,High,1.01946,3,1,1,0
3126-WQMGH,Female,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Credit card (automatic)",52.15,2583.75,0,"4+ years",0,1,2555.35,Medium,1.01072,1,1,1,1
4192-GORJT,Male,0,Yes,No,5,Yes,No,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",94.45,498.1,1,"0-1 year",1,0,472.25,High,1.05251,4,1,1,1
2057-BOYKM,Female,1,Yes,No,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,No,No,"Two year",Yes,"Bank transfer (automatic)",96.6,6827.5,0,"4+ years",0,1,6955.2,High,0.981499,5,0,1,1
6549-BTYPG,Male,0,Yes,No,60,No,"No phone service",DSL,No,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",60.8,3603.45,0,"4+ years",0,1,3648,Medium,0.987517,5,0,0,1
0314-TKOSI,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,"Mailed check",55.15,322.9,0,"0-1 year",1,0,330.9,Medium,0.972883,3,1,0,0
0282-NVSJS,Female,1,Yes,Yes,12,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",29.3,355.9,0,"0-1 year",0,0,351.6,Low,1.00936,0,1,1,2
5597-GLBUC,Female,0,No,No,29,Yes,No,"Fiber optic",No,No,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",85.45,85.45,1,"2-4 years",0,0,2478.05,High,0.0344688,3,1,1,0
